,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.KES.price,quote.KES.volume_24h,quote.KES.volume_change_24h,quote.KES.percent_change_1h,quote.KES.percent_change_24h,quote.KES.percent_change_7d,quote.KES.percent_change_30d,quote.KES.percent_change_60d,quote.KES.percent_change_90d,quote.KES.market_cap,quote.KES.market_cap_dominance,quote.KES.fully_diluted_market_cap,quote.KES.tvl,quote.KES.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T09:38:00.000Z,9333.666218304605,32554457029.931175,-23.7506,0.33533728,-1.73848334,4.21871391,-1.78800395,-30.79546172,-16.88170892,687543304004.0663,0.4468,784027962336.9137,,2023-09-17T09:38:05.000Z,,,,,,2023-09-17 12:40:08.642643
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T09:38:00.000Z,3863303.2004938805,15949393354.586395,-44.1741,0.06112004,0.00778683,2.75963573,0.04749512,-11.43722226,0.6173949,629620918678.895,0.4091,629620918678.845,,2023-09-17T09:38:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 12:40:08.642643
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T09:38:00.000Z,0.001060613497292599,8751129577.364529,-17.6663,-0.17539544,-2.22498155,-1.74550038,-13.38347997,-5.57720959,1.04109445,625069292245.7039,0.4062,625326093933.3076,,2023-09-17T09:38:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 12:40:08.642643
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T09:38:00.000Z,30888.185950644212,22404312432.809246,-41.554,0.12804687,-1.21900484,12.21308978,14.65388005,-13.46842953,99.14085841,602522522809.0254,0.3915,648651904963.6171,,2023-09-17T09:38:05.000Z,,,,,,2023-09-17 12:40:08.642643
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T09:38:00.000Z,902.7410069764903,13086533820.880692,-30.3297,-0.07012669,-1.16389665,1.62918904,-0.31718986,-9.39436081,21.47323815,502691303061.37756,0.3267,902741006975.914,,2023-09-17T09:38:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 12:40:08.642643
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T09:38:00.000Z,536.1517556987824,85473963.47969648,-4.06,1.01516452,0.97492943,-3.93206463,-5.76586304,-7.62150547,4.90810396,498238532708.77875,0.3238,528237889853.1917,,2023-09-17T09:38:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 12:40:08.642643
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T09:43:00.000Z,3863608.929609417,958285549964.9451,-41.4202,0.0312687,-0.05804636,2.7436404,0.1583005,-11.43921241,0.63217933,75294346954205.19,48.926,81135787521797.28,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T09:43:00.000Z,237471.28147890695,391277018387.1027,-37.7571,-0.01184059,-0.32176972,0.41366637,-3.22304648,-14.47585644,-5.27074434,28549843929504.43,18.5509,28549843929503.74,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T09:43:00.000Z,145.54703059897128,1824128116929.1238,-35.8976,0.02141491,0.00730243,0.03334244,0.07018878,0.01761996,0.07793369,12086505385842.709,7.8535,12435130577333.75,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 12:45:09.436763
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T09:43:00.000Z,31276.14210628168,48226443021.04725,-46.5068,-0.00502116,0.3865506,0.99921342,-1.6963843,-11.07997677,-11.26958688,4811781855166.458,3.1266,4811781855166.023,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T09:43:00.000Z,72.30794063722233,73499818062.34071,-32.8589,0.03262703,-0.9071567,-0.67895127,-2.0244061,-36.32603857,2.11782277,3845003718622.27,2.4984,7230794063722.112,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T09:43:00.000Z,145.52660532863396,227698470535.72937,-38.0122,0.02401053,0.00305118,-0.01460746,0.01570881,0.0143,0.01018219,3807572935297.634,2.4741,3807572935298.0747,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 12:45:09.436763
6,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,7,,,,2023-09-17T09:43:00.000Z,9.053452841604214,20572420856.17797,-16.4187,-0.19841346,-0.33983855,0.43800466,-0.38858323,-9.44854243,0.53905302,1276916248134.8315,0.8297,1276916248134.821,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
7,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,8,,,,2023-09-17T09:43:00.000Z,36.32992771912171,11597184486.88363,-37.7612,0.06949674,-0.60248405,-0.09931929,-4.98066615,-20.89522922,-3.46251443,1275481512175.839,0.8288,1634846747360.4324,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8322013145.396223,,2023-09-17T09:43:00.000Z,354.63398116758077,11913477925.57259,17.5484,0.5157922,11.50324608,38.54090631,81.59479158,77.9397281,74.13152394,1217065553970.2007,0.7908,1790035775960.2986,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T09:43:00.000Z,2762.6757445005596,17448082934.81276,-41.6765,-0.06519645,-0.9555352,3.25672811,-13.82365851,-27.58280962,22.85446641,1136196116173.7363,0.7383,1540413458159.139,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5993202608.776859,,2023-09-17T09:43:00.000Z,12.168047078360475,20764795068.34347,-24.155,0.11932503,-0.15334269,6.44074609,14.92393262,4.90703789,19.94617229,1085247440980.683,0.7052,1085248207428.373,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T09:43:00.000Z,145.52081891283777,7088633390.884965,-40.807,0.00606439,0.0090646,0.01103048,0.0911964,0.03560798,0.04224465,778229127907.6433,0.5057,778229127907.4258,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 12:45:09.436763
12,6636,Polkadot,DOT,polkadot-new,586,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1229376546.6874495,1356435903.9926293,True,,13,,,,2023-09-17T09:43:00.000Z,601.7668832962659,9718740206.929546,-34.5287,0.04648414,-1.32756049,-1.13144075,-7.98610447,-20.38054129,-8.73641987,739798092897.6327,0.4807,816258206337.2535,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
13,3890,Polygon,MATIC,polygon,939,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,14,,,,2023-09-17T09:43:00.000Z,76.12194390250286,25172403435.940147,-13.6857,0.10759313,-0.91339279,-0.87916988,-9.31014579,-29.33679743,-12.32638697,709416101693.2179,0.461,761219439025.522,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
14,2,Litecoin,LTC,litecoin,999,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73662726.72743528,84000000.0,False,,15,,,,2023-09-17T09:43:00.000Z,9334.21164801981,32553283730.330204,-23.8411,0.30453365,-1.7623868,4.27243849,-1.79396778,-30.8417927,-16.87751345,687583481844.1263,0.4468,784073778434.1898,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
15,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1373,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,162974.76175269,162974.76175269,False,,16,,,,2023-09-17T09:43:00.000Z,3863119.5220995843,15955859140.01008,-43.8701,0.05596016,-0.03190012,2.75349314,0.06116103,-11.44166714,0.60644969,629590983736.3455,0.4091,629590983736.5746,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-09-17 12:45:09.436763
16,5994,Shiba Inu,SHIB,shiba-inu,659,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,17,,,,2023-09-17T09:43:00.000Z,0.0010618206317522581,8658049079.052704,-18.8972,-0.08481683,-2.21454855,-1.62745882,-13.08266727,-5.45219706,1.24239021,625780713215.0491,0.4066,626037807181.7231,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-09-17 12:45:09.436763
17,1831,Bitcoin Cash,BCH,bitcoin-cash,773,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19506568.75,19506568.75,False,,18,,,,2023-09-17T09:43:00.000Z,30911.51810682901,22352168750.8315,-40.7917,-0.06942968,-1.24003275,12.34133317,14.79895553,-13.45137027,99.25496177,602977653117.73,0.3918,649141880243.4814,,2023-09-17T09:43:05.000Z,,,,,,2023-09-17 12:45:09.436763
18,1975,Chainlink,LINK,chainlink,1321,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,19,,,,2023-09-17T09:43:00.000Z,902.7910141463581,13066288473.254253,-30.5073,-0.04286397,-1.19229033,1.60713654,-0.26256744,-9.41354186,21.47817348,502719149552.4408,0.3267,902791014145.8951,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-09-17 12:45:09.436763
19,3957,UNUS SED LEO,LEO,unus-sed-leo,29,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,929286395.9,985239504.0,False,,20,,,,2023-09-17T09:43:00.000Z,536.4846675483587,85951912.33033311,-3.4563,1.23827422,1.03034351,-3.82462804,-5.67956798,-7.54188105,4.90755788,498547903161.62396,0.324,528565887758.9826,,2023-09-17T09:43:05.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2023-09-17 12:45:09.436763
0,1,Bitcoin,BTC,bitcoin,10469,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19488087.0,19488087.0,False,,1,,,,2023-09-17T09:48:00.000Z,3863661.2431400553,957869486125.4644,-41.4191,0.01142989,-0.06926806,2.75996759,0.27741004,-11.58537755,0.64168588,75295366444841.55,48.9229,81136886105940.66,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
1,1027,Ethereum,ETH,ethereum,7394,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120224406.72279915,120224406.72279915,True,,2,,,,2023-09-17T09:48:00.000Z,237523.9318215647,391542026097.8614,-37.701,-0.01562299,-0.30690965,0.44704766,-3.14357563,-14.56983479,-5.24963507,28556173785714.215,18.5532,28556173785713.812,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
2,825,Tether USDt,USDT,tether,62379,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83041923535.66393,85437198726.47841,True,,3,,,,2023-09-17T09:48:00.000Z,145.54300429804084,1822202381752.737,-35.9295,0.0124381,0.00950023,0.05273264,0.07028926,0.01889079,0.07567895,12086171034068.713,7.8525,12434786581460.996,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-09-17 12:50:10.274183
3,1839,BNB,BNB,bnb,1624,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153848317.95479125,153848317.95479125,False,,4,,,,2023-09-17T09:48:00.000Z,31266.74412195166,48216211289.26303,-46.4397,-0.03963795,0.34651197,0.97136602,-1.66640985,-11.17721811,-11.35810833,4810335991085.119,3.1254,4810335991085.192,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
4,52,XRP,XRP,xrp,1086,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53175400720.0,99988428101.0,False,,5,,,,2023-09-17T09:48:00.000Z,72.32969369028284,73432854099.7692,-32.862,0.08081812,-0.88245383,-0.64407002,-1.92494845,-36.37063043,2.04187631,3846160445935.6455,2.4989,7232969369027.73,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
5,3408,USD Coin,USDC,usd-coin,14109,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26164101929.672733,26164101929.672733,False,,6,,,,2023-09-17T09:48:00.000Z,145.5201181365294,227759253318.5718,-37.9261,0.01377159,-0.00158136,0.00976941,0.01911257,0.03285464,0.01176653,3807403203742.1733,2.4738,3807403203741.794,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-09-17 12:50:10.274183
6,74,Dogecoin,DOGE,dogecoin,799,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141041906383.70523,141041906383.70523,True,,7,,,,2023-09-17T09:48:00.000Z,9.055140044576678,20557235449.358482,-16.5038,-0.19008026,-0.32019575,0.44267609,-0.24940314,-9.44863431,0.52436319,1277154214458.5244,0.8298,1277154214458.525,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
7,2010,Cardano,ADA,cardano,934,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35108286535.47,36167977941.125,False,,8,,,,2023-09-17T09:48:00.000Z,36.34357674218935,11607596978.300856,-37.6841,0.10477578,-0.55906117,-0.05608764,-4.89109031,-20.97581466,-3.49188888,1275960705988.627,0.829,1635460953399.0527,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
8,11419,Toncoin,TON,toncoin,143,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,9,3414166606.0,8330707778.48345,,2023-09-17T09:48:00.000Z,355.0044939620986,11914213449.65574,17.5021,1.012471,11.63928939,38.75462479,81.59533743,78.17337268,74.34093976,1218337113898.068,0.7916,1791905960976.3743,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
9,5426,Solana,SOL,solana,525,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,411266547.81527364,557580259.3649158,True,,10,,,,2023-09-17T09:48:00.000Z,2762.2095776441606,17430457018.25079,-41.7078,-0.08185197,-0.9570763,3.2044161,-13.79012183,-27.60934563,22.77390016,1136004397339.999,0.7381,1540153532722.4521,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
10,1958,TRON,TRX,tron,839,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,89188300636.23566,89188363624.80313,True,,11,71659659264.0,5992518951.483566,,2023-09-17T09:48:00.000Z,12.166659043502772,20756783801.00849,-24.1073,0.12145732,-0.16673366,6.37485854,14.94668097,4.84611838,19.85961793,1085123644510.5007,0.705,1085124410870.5786,,2023-09-17T09:49:05.000Z,,,,,,2023-09-17 12:50:10.274183
11,4943,Dai,DAI,multi-collateral-dai,2576,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,12,,,,2023-09-17T09:48:00.000Z,145.51407819827267,7070219630.854253,-40.2289,0.00046632,0.01805464,0.00222213,0.07646082,0.01256038,0.05077361,778193079317.0934,0.5056,778193079316.7374,,2023-09-17T09:49:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-09-17 12:50:10.274183
